STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2006,,5720.57,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2008,,5978.28,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2010,,5883.64,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2012,,6011.32,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2014,,6388.3,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2016,,6679.47,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2018,,6672.27,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CAN,Canada,A,Annual,RECYCLING,Recycling,T,Tonnes,2020,,6750.25,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1980,,9.466553,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1985,,10.698,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1986,,11.03229,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1987,,11.30405,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1988,,11.46415,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1989,,11.47201,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1990,,11.19104,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1991,,11.37876,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1992,,11.28868,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1993,,11.42293,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1994,,11.33774,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1995,,11.49632,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1996,,11.55035,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1997,,11.33188,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1998,,11.19073,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1999,,11.47633,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2000,,11.46586,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2001,,11.43831,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2002,,11.78575,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2003,,11.7418,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2004,,11.39571,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2005,,11.18128,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2006,,11.59181,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2007,,11.43747,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2008,,11.50779,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2009,,11.37834,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2010,,11.23078,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2011,,10.85833,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2012,,10.92376,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2013,,10.98548,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2014,,11.29362,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2015,,11.15529,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2016,,10.96544,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2017,,10.7143,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2018,,10.45112,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2019,,10.44827,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2020,,10.73245,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHE,Switzerland,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2021,,10.35514,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHL,Chile,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,2014,,0.2,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHL,Chile,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,2015,,0.22,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHL,Chile,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,2016,,0.25,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHL,Chile,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,2017,,0.3,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CHL,Chile,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,2018,,0.22,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2003,,14.60799,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2004,,16.06835,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2005,,18.99,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2006,,17.79475,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2007,,20.12502,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2008,,19.48531,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2009,,23.72631,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2010,,18.08694,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2011,,18.24121,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2012,,16.30403,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2013,,15.76362,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2014,,15.08516,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2015,,15.97105,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2016,,17.89231,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2017,,16.81145,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2018,,18.24136,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2005,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2006,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2007,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2008,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2009,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2010,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2011,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2012,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2013,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2014,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2015,,0,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2016,,99.24,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2017,,529.42,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,COL,Colombia,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2018,,974.77,,A,Normal value,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1995,,14.16326,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1996,,13.93216,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1997,,14.35487,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1998,,13.2511,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,1999,,14.57779,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CZE,Czechia,A,Annual,MUNICIPAL,Total waste generated,KG_10P3USD,Kilogrammes per 1 000 US dollars,2000,,14.30439,,A,Normal value,0,Units,1,One,PPP,PPP converted,2015,,Q,Constant prices
